Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-F7-A50I	0	0.0465126650915466	0.0336085290822673	0.0685420394295301	0	0	0	0.142053036783468	0	0	0.0317209250805355	0.0219217661910027	0.00742876815697124	0.0802255261056402	0.112953219328949	0.0911511418637687	0.0143783227483566	0.0767601993558083	0	0.25547567866653	0.0172681821156254	0	0.017	0.259611212970297	0.988227191624551
TCGA-F7-A50J	0.0124394862404422	0.00276404493503732	0	0.125732783261729	0	0.0151403903053706	0	0.0831684657071807	0.0215430860550936	0	0	0.0708095613345902	0.0141990400525894	0.0549169786714861	0.101050006075934	0.0925941627928133	0.00331252488894076	0.01805704087955	0	0.374035525444972	0	0.0102369033542715	0.02	0.2413051297211	1.01501480240228
TCGA-F7-A61S	0	0.00263913744682577	0.0490027556087274	0.0945660846432727	0	0	0.193599773399931	0.0408182830609123	0	0.0248191445146526	0	0.0358140535880285	0	0.0342935892345191	0.0797833530811212	0.151941031443842	0	0.0818722682243156	0	0.210360017712832	0	0.000490508041020034	0.001	0.336428599889422	0.945950925568002
TCGA-F7-A61V	0	0.0226287093872459	0.112166601574773	0.158362579030049	0	0.0529997442810064	0	0.094642611316507	0.0452778013797721	0	0	0.121048972973183	0.0209529595544067	0.0761327118844775	0.0803636345653898	0.129561844207119	0.0387331870036898	0	0.0453289872894268	0	0	0.0017996555529539	0.0649999999999999	0.162716327242749	1.01943275635029
TCGA-F7-A61W	0	0	0	0.0149114649515151	0	0.177165311275176	0	0.0349402475444597	0.028497291802996	0	0	0.103463569118377	0.0202547481028118	0.202168665616478	0.00258541313089324	0.180818176254412	0.0814585312384416	0.0583091280344565	0	0.0941254084019894	0.00130204452799397	0	0.119	0.124570137278468	1.04925431424036
TCGA-F7-A620	0.00603995035939313	0	0.0518336372217657	0.12068306134149	0	0	0.129885565491552	0.0730264111830026	0	0	0	0.117089478767543	0.00867261663095939	0.00515571077967761	0.289711147079141	0.0980096619383523	0.00260739026103464	0.00863856404800715	0	0.087352522036569	0	0.00129428286151183	0	0.460905267870773	0.899075498941724
TCGA-F7-A622	0	0	0.278234297806884	0.0305901929745792	0	0.0303539823224	0	0.0344940154721948	0	0	0	0.058191193474173	0.0010072220087991	0	0.0987002103023698	0.192351408975815	0.0129526234051573	0.00235172259501514	0	0.229592646852319	0	0.0311804838102941	0.233	0.083568932957446	1.046664262855
TCGA-F7-A623	0.0189583751982205	0	0.111021626645659	0.130501523729996	0	0	0.162701368110769	0.0670589069426917	0	0	0.0145304639728605	0.0227548236362237	0.0226250077967659	0	0.0942876075205887	0.192484787385892	0.000837619005995048	0.0560152498183202	0	0.0868477666091706	0	0.0193748736268465	0.017	0.25716772481959	0.973985085698944
TCGA-F7-A624	0	0	0.0721820443976674	0.248522882006988	0	0	0.191641702272732	0.03712928748979	0	0	0.0604234627180191	0.0379573023605442	0.0215341453460827	0	0.117299202029147	0.20449870687631	0.00283509693567075	0	0.00597616756704858	0	0	0	0	0.563648225928523	0.831112754221457
TCGA-H7-7774	0	0	0.111042767514283	0.192918092705995	0	0.0207841642167294	0.0795381696365227	0.0260479224935716	0.0445630265210933	0.00360010064682311	0	0.00819393119940016	0.00372554907458039	0	0.0828399932163359	0.232357865356563	0.0932583068250315	0.0572324475551846	0.0438976630378868	0	0	0	0.021	0.237278611851449	0.983409511313464
TCGA-H7-8501	0.0100336387486505	0	0.0166678668725973	0.205701210204414	0	0	0.208344735944598	0.0216746005948824	0	0.0189661685053297	0	0.0948003022174164	0	0	0.145755594397169	0.155408012473547	0.0105216668012553	0	0	0.111650564607213	0	0.000475638632928266	0.002	0.317135577620612	0.962048746507064
TCGA-H7-8502	0	0	0.0240701002495314	0.03971559477308	0	0.196667123056418	0.0126729172348382	0.00520636933955966	0	0	0.0618570231272182	0	0.0183139075529407	0.0224207743786546	0.120950509356024	0.190169529787298	0	0.1160878249802	0	0.170171484924148	0	0.0216968412400896	0.002	0.313311253890809	0.962324427471684
TCGA-H7-A6C4	0.0156192802626767	0	0.0445795649587065	0.0836454229706473	0	0.046236848531107	0	0.0543442552504345	0	0	0	0.0508406034457263	0.0199981009348596	0.0340468482807249	0.0580843678544067	0.0986292598783786	0.0492242069535432	0.00514493519206655	0	0.432755269231631	0	0.00685103625509106	0.033	0.213077527482915	1.03357311123605
TCGA-H7-A76A	0.0215567934162883	0.0551147261416429	0.0709473390123054	0.110282697679387	0	0.0406743830260927	0	0.0512293425075452	0.0786614594112432	0.0506883586277377	0	0.0721125958039565	0.023237866114164	0.132450836203394	0.100360638713123	0.155339576567727	0	0	0	0.0373433867753927	0	0	0	0.447496940737358	0.893393380029318
TCGA-HD-7229	0.00187843734252132	0	0.0687705461894094	0.09748999732606	0	0.0697151785260837	0.0789707718293372	0.0305139718267658	0	0	0	0.0701998897617031	0	0.0859150865614151	0.131763602733897	0.0983509959760372	0	0.0607494945916216	0	0.199978675666041	0	0.00570335166910739	0.011	0.272286675483259	0.980690862793698
TCGA-HD-7753	0.016838276202219	0	0.0271833956560325	0.0525416868470004	0	0.207502727371889	0.0102330133122624	0.01842794904974	0	0	0.00594223524496285	0.0275172140756803	0.00143066815541086	0.0955811266871575	0.0795913803871605	0.0931721863550784	0.00373619878616958	0.108743105111992	0	0.238402803515141	0	0.0131560332421031	0.003	0.312129307917196	0.962662447418524
TCGA-HD-7754	0	0	0.0667687276903689	0.0370288548239922	0	0.146026509488998	0	0.0211046377103521	0.019769121480729	0	0	0.0107467952585115	0	0.189608374585725	0	0.326238251809484	0.0106084820312198	0.0108032500069363	0	0.149831535738324	0	0.0114654593753595	0.03	0.219843036781649	1.01296129378914
TCGA-HD-7831	0	0	0.0383523273939925	0.00829748853100143	0	0.235526745541026	0	0	0	0	0.0138514106415669	0.0163035714326362	0	0.337444478418631	0.0201681754047177	0.241130485615063	0.0304047211210402	0	0	0.0585205959003245	0	0	0	0.530159230755779	0.847811567473804
TCGA-HD-7832	0	0	0.0786110779350387	0.0976068239217337	0	0.0418689076153469	0.115753847322255	0.0365574099255785	0	0	0	0.0506670174131922	0	0.145249124416074	0.0788960487802603	0.239773754225285	0	0.0442077099352509	0	0.0701706223151523	0	0.00063765619483282	0.004	0.303721138092297	0.960389974080098
TCGA-HD-7917	0	0	0.169563435858804	0.0816509436827328	0	0.0208896460606566	0	0.0537535809449611	0.0208913294765535	0	0	0.0545009823693214	0.00982066964804344	0.0689559805633183	0.241704624409184	0.0924930567560718	0.0148556913459024	0.0116571373065412	0	0.156452006277678	0.00281091530023188	0	0.0679999999999999	0.158812888143672	1.05173840841041
TCGA-HD-8224	0	0	0.0663658530802578	0.0729765103902791	0	0.0787534561681065	0	0.0259990865743945	0.034448620148866	0	0	0.081320809586924	0.0241246418081107	0	0.0292691826524558	0.508427124146791	0.00983620731271927	0	0.0684785081310953	0	0	0	0.0620000000000001	0.166743801350367	1.03091687345999
TCGA-HD-8314	0	0	0.0337060247022281	0.0537535825978566	0	0.0329583432155218	0	0.0294625958527545	0.0732017898887372	0.00141408319907433	0	0.012542943847072	0	0.347333360174501	0.0723836976252604	0.31835427363768	0	0	0.0248893052593139	0	0	0	0	0.553827186343904	0.832357795905994
TCGA-HD-8634	0.0432358200696451	0	0.00401200540618239	0.0488688577387926	0	0.0138024014403078	0.0122531258905166	0.0385459294693942	0.027175657520694	0	0.0310536371500005	0.0317938982816058	0.00772235582305342	0.166844184642481	0.154053177282514	0.0832513444513833	0	0.0344397496562458	0	0.29827944443425	0	0.00466841074293405	0.047	0.18873073782026	1.04480786843501
TCGA-HD-8635	0.00997975997887562	0	0.0428505340364297	0.0407474926592482	0	0.0137783552531481	0	0.0699955664992325	0.0354114780873692	0.0020661541749934	0	0.0919448173000204	0.023966131427892	0.15613400742939	0.0539000476870352	0.232466237686798	0	0.0085836552726041	0	0.211904889980772	0	0.00627087252619187	0	0.353201084136773	0.942423474359147
TCGA-HD-A4C1	0	0	0.269740353893964	0.0499401241107622	0	0.0137456338576458	0	0.0705491321095501	0	0	0	0.0618998085656554	0.0211390823087398	0.0497191452158841	0.157002005125817	0.0922088815007685	0.0122376414370005	0	0	0.180755623528946	0.00591493232427166	0.0151476360209954	0.042	0.197964569323739	1.00456393783179
TCGA-HD-A633	0	0	0.0250733131265252	0	0	0.0558802112107256	0	0.0526517855050536	0.0195597800393492	0	0	0.0338498508282688	0.010236209293605	0.149320959794913	0	0.138653516382817	0	0.0362416610247336	0	0.442593427407811	0	0.0359392853861981	0.001	0.338006537129948	0.977688752678928
TCGA-HD-A634	0.1244392795709	0	0.0126768088372943	0.0142737377275926	0.0626045145446943	0	0	0.151787090314317	0.0258200077857272	0	0.00497732346734938	0.0266344975894353	0.0279599097123089	0.0781054553774218	0	0.165731014787609	0	0.109200818899647	0	0.195789541385703	0	0	0.983	-0.0493337288093199	1.10511643558895
TCGA-HD-A6HZ	0.00504087451940293	0	0.0878136814348498	0.034652493376116	0	0.146540139052429	0.041188318679921	0.0177128751808639	0	0	0	0.0333407806313891	0	0.170993574499844	0.0880145650349216	0.187688438236011	0	0.0455267660875902	0	0.13274011045612	0	0.00874738281054126	0	0.399490045812652	0.916945978783706
TCGA-HD-A6I0	0	0.00938893800319444	0.0580265003526572	0.146063983705116	0	0	0.121362363554516	0.0876552297547241	0.0275214404240601	0.00480883929126171	0	0.0469596389831234	0.00933605854263429	0.0394120605332567	0.074096778211682	0.153589901747792	0	0.000443072312679227	0	0.221335194583302	0	0	0.017	0.260092691899016	0.979554672901818
TCGA-HL-7533	0.00892406761863094	0	0.015881843609104	0.223197502130493	0	0	0.158861889211498	0.0932672325990024	0.00772132429538507	0	0	0.0787784780798191	0.00652371591384978	0.0836691998187364	0.214601778338014	0.0755891816574628	0.00978126716442467	0	0	0.0232025195635797	0	0	0	0.499889070714698	0.866466665425532
TCGA-IQ-7630	0	0	0.00684948380237749	0.0547250172141836	0	0.0916229928394344	0	0.0573016620090345	0	0	0	0.0583311270108877	0	0.0822011070562605	0.0358664409015511	0.23783296362035	0.0379757618151611	0.0215553648004704	0	0.315056544236213	0	0.000681534694076182	0.003	0.309863638909439	0.970069199169521
TCGA-IQ-7631	0.0567231268108365	0	0.0981797553360742	0.00717812027458789	0	0.0432351304766072	0	0.0102365658874426	0.00918404527326678	0	0	0.0172013192648385	0	0.609413012250571	0.00253091431535367	0.123565868120143	0	0	0.0225521419902783	0	0	0	0	0.683841397947574	0.730985277662397
TCGA-IQ-7632	0	0.0151089059865288	0.183366936711052	0.0539439197788413	0	0.0773864081162817	0.0963335993709583	0.00354625068602341	0	0	0.00615046119721141	0.00484193230165647	0	0.0389886580077622	0.0662618042888138	0.0404142255066927	0.0224391941230711	0.0190058975072721	0	0.353058625381406	0	0.019153181036429	0.084	0.148019782740476	1.03900740199799
TCGA-IQ-A61E	0	0	0.0224488593720778	0.0877700166591334	0	0	0.113922166120092	0.0462076761174439	0	0.0276293158254495	0	0.0673804933028124	0	0.169123749516354	0.0676326596779249	0.147639605352217	0	0	0	0.250245458056495	0	0	0.002	0.32439509096595	0.958755349162926
TCGA-IQ-A61G	0	0.00560636121411322	0	0.00126935021181361	0	0.0463864197970066	0	0.0468319265090178	0.0676759579586948	0.00430522558024858	0	0.0596439640102325	0.0155848605557486	0.104084102599314	0.00827636157294519	0.0596343443616861	0.0480854366849252	0.0856056575071185	0	0.447010031437136	0	0	0.121	0.124093457283742	1.09373650512998
TCGA-IQ-A61H	0.0495128275572517	0	0.105022933582234	0.0615853695309622	0	0.00723329660446162	0	0.0783432576698159	0	0	0	0.063392392921613	0.0102447869146155	0.22183220026634	0.198688752959568	0.129031902644904	0.0394763630653282	0	0	0.0356359162829051	0	0	0.001	0.336803839641307	0.956565192511045
TCGA-IQ-A61I	0.0114621449137387	0	0.0581973960952219	0.0802433728370004	0	0	0.0578177323266041	0.0953215895488202	0.176527067656829	0.0201820087557268	0	0.0526034214087362	0	0.0320028448494145	0.110347670352482	0.110187387563028	0	0.169311221637652	0.0151420720767875	0	0	0.0106540699779584	0.02	0.244987639518552	0.997449958898052
TCGA-IQ-A61J	0.00494675820247706	0	0	0.0947205890537607	0	0.0369664368531752	0	0.0634455192933075	0.0769914638056732	0	0.02631992994832	0.0451948086424985	0.0106621680383347	0.141375515721645	0.0530742363404265	0.178219721568373	0.236372467204858	0	0.0317103853271506	0	0	0	0.002	0.322868071725196	0.954686214353478
TCGA-IQ-A61O	0	0.00591750998523649	0.0216593631970112	0.0164988986717156	0	0.0365945422508513	0	0.0188807017859341	0.0199299210389866	0.01725732338652	0	0.0139429547180676	0	0.394487660320003	0.042399867535349	0.370880065401775	0	0	0	0.0415511917085497	0	0	0	0.72455449503693	0.693618794943179
TCGA-IQ-A6SG	0.0105609117709579	0	0	0.0195202248573546	0	0.0351298109784913	0	0.0501224066765257	0.0478150407177058	0	0	0.0236989205413103	0	0.229294035583121	0	0.0952020910350252	0	0.0437290395799912	0	0.432631179387865	0	0.0122963388716525	0.112	0.127495555813958	1.10813018092948
TCGA-IQ-A6SH	0	0.0549354814031873	0.0505014252902618	0.0194758114600046	0	0	0.0432276659676774	0.0614077515086383	0	0.0262738500427552	0	0.195148748991012	0	0.0634774628768632	0.0382931667436801	0.223773890285526	0	0.144127176024785	0	0.0793575694056103	0	0	0	0.45242581423341	0.890927310839838
TCGA-KU-A66S	0	0	0.0947209736013251	0.0345530068760128	0	0.00127239741077614	0	0.0790273149248314	0.0553775336038379	0.00173637858748884	0	0.0350986873714614	0	0.100642744704813	0.0322741052950639	0.196729304266226	0	0.00806468933227423	0	0.360502864025889	0	0	0	0.385019208115555	0.931602951990336
TCGA-KU-A66T	0	0	0.153773218811389	0.0054719429812763	0.0538674183485432	0.213664194089651	0	0	0	0	0.0325327990117822	0.058263138295681	0.0274382457764428	0.0254208940626636	0	0.0504704915245074	0.042050770671576	0.0806718261221516	0	0.247195364555701	0.00463020297712681	0.00454949277150789	0.18	0.0977245925222347	1.04414966494328
